1780004940,64,25147,2004,27151,serial
1780004940,64,25227,1964,27191,serial
1780004940,64,33202,3506,36708,serial
1780004940,64,33633,2314,35947,serial
1780004940,64,25468,6572,32040,serial
1780004940,64,31008,3276,34284,serial
1780004940,64,25348,2044,27392,serial
1780004940,64,32210,3417,35627,serial
1780004940,64,32791,3347,36138,serial
1780004940,64,32040,3086,35126,serial
1780004940,64,31219,3246,34465,serial
1780004940,64,32501,3336,35837,serial
1780004940,64,32250,3016,35266,serial
1780004940,64,30687,2164,32851,serial
1780004940,64,24997,1943,26940,serial
1780004940,64,25327,1944,27271,serial
1780004940,64,25348,2004,27352,serial
1780004940,64,25598,1953,27551,serial
1780004940,64,25557,1963,27520,serial
1780004940,64,25357,2014,27371,serial
1780004940,64,25358,1894,27252,serial
1780004940,64,45996,3477,49473,serial
1780004940,64,25628,2064,27692,serial
1780004940,64,25277,2024,27301,serial
1780004940,64,25448,1933,27381,serial
1780004940,64,25447,1934,27381,serial
1780004940,64,24837,1993,26830,serial
1780004940,64,24946,1954,26900,serial
1780004940,64,24536,2154,26690,serial
1780004940,64,24786,1934,26720,serial
1780004940,64,24536,1934,26470,serial
1780004940,64,25348,1863,27211,serial
1780004940,64,24867,1944,26811,serial
1780004940,64,24796,1924,26720,serial
1780004940,64,24846,2194,27040,serial
1780004940,64,25077,2054,27131,serial
1780004940,64,25618,1964,27582,serial
1780004940,64,25608,1954,27562,serial
1780004940,64,25187,1903,27090,serial
1780004940,64,25217,21310,46527,serial
1780004940,64,26459,1914,28373,serial
1780004940,64,33122,3366,36488,serial
1780004940,64,31048,3486,34534,serial
1780004940,64,25427,1934,27361,serial
1780004940,64,25858,1913,27771,serial
1780004940,64,25368,2024,27392,serial
1780004940,64,35326,2004,37330,serial
1780004940,64,25517,1864,27381,serial
1780004940,64,25036,6552,31588,serial
1780004940,64,37310,3487,40797,serial
1780004940,64,25698,1954,27652,serial
1780004940,64,25017,1953,26970,serial
1780004940,64,25297,1944,27241,serial
1780004940,64,25248,1953,27201,serial
1780004940,64,24546,1913,26459,serial
1780004940,64,27061,1883,28944,serial
1780004940,64,24355,1963,26318,serial
1780004940,64,25598,1954,27552,serial
1780004940,64,24997,1944,26941,serial
1780004940,64,23975,2004,25979,serial
1780004940,64,24977,2054,27031,serial
1780004940,64,24946,2024,26970,serial
1780004940,64,25247,1873,27120,serial
1780004940,64,24586,1994,26580,serial
1780004940,64,25197,1864,27061,serial
1780004940,64,24877,1943,26820,serial
1780004940,64,25427,1913,27340,serial
1780004940,64,24475,2215,26690,serial
1780004940,64,25428,2164,27592,serial
1780004940,64,32130,3978,36108,serial
1780004940,64,25448,2164,27612,serial
1780004940,64,25227,1964,27191,serial
1780004940,64,52848,2465,55313,serial
1780004940,64,25338,2004,27342,serial
1780004940,64,24916,2234,27150,serial
1780004940,64,25458,2004,27462,serial
1780004940,64,25608,2084,27692,serial
1780004940,64,24676,2275,26951,serial
1780004940,64,25318,2134,27452,serial
1780004940,64,25728,2164,27892,serial
1780004940,64,24897,2244,27141,serial
1780004940,64,25498,1993,27491,serial
1780004940,64,32190,3507,35697,serial
1780004940,64,29746,2324,32070,serial
1780004940,64,30126,3407,33533,serial
1780004940,64,25348,2054,27402,serial
1780004940,64,29986,3567,33553,serial
1780004940,64,26329,2124,28453,serial
1780004940,64,25418,1974,27392,serial
1780004940,64,25197,1953,27150,serial
1780004940,64,24355,1964,26319,serial
1780004940,64,25668,2084,27752,serial
1780004940,64,24366,2064,26430,serial
1780004940,64,24977,2094,27071,serial
1780004940,64,24917,2094,27011,serial
1780004940,64,25397,2023,27420,serial
1780004940,64,25007,2124,27131,serial
1780004940,64,25137,2254,27391,serial
1780004940,64,25468,2214,27682,serial
1780004940,64,25778,2244,28022,serial
1780004940,64,25487,2014,27501,serial
1780004940,64,25528,2054,27582,serial
1780004940,64,25277,1904,27181,serial
1780004940,64,25157,1923,27080,serial
1780004940,64,25006,1994,27000,serial
1780004940,64,31629,3506,35135,serial
1780004940,64,53229,3698,56927,serial
1780004940,64,31749,3477,35226,serial
1780004940,64,32691,3958,36649,serial
1780004940,64,32110,3857,35967,serial
1780004940,64,31850,3827,35677,serial
1780004940,64,31429,2254,33683,serial
1780004940,64,25518,2124,27642,serial
1780004940,64,25588,2084,27672,serial
1780004940,64,24856,2004,26860,serial
1780004940,64,25588,2023,27611,serial
1780004940,64,25407,2054,27461,serial
1780004940,64,24756,2064,26820,serial
1780004940,21,8466,1022,9488,serial
1780004941,64,43982,4198,48180,serial
1780004941,64,31760,3897,35657,serial
1780004941,64,25517,2495,28012,serial
1780004941,64,25478,2054,27532,serial
1780004941,64,25247,2285,27532,serial
1780004941,64,30738,3577,34315,serial
